total_changes,churn_ratio,avg_changes_per_file,additions,deletions,changed_files,commits_per_file,review_intensity,commits,has_reviewer,solo_pr,many_reviewers,num_reviewers,review_hours,fast_merge,day_of_week,is_weekend,keyword_count,diff_lines,has_test_file,has_config_file,num_python_files,num_js_files,title_length,comments,review_comments
491.0,0.6510067114093959,49.1,297.0,194.0,9.0,0.8,0.3333333333333333,8,1,0,0,2,1.9766666666666666,1,4,0,1,65,1,0,0,9,62,0,3
2908.0,0.5465178096757044,72.7,1880.0,1028.0,39.0,0.275,0.3333333333333333,11,1,0,1,3,9.27111111111111,0,4,0,0,23,1,0,0,38,42,1,4
10.0,0.8333333333333334,2.0,5.0,5.0,4.0,0.2,0.0,1,1,0,1,4,1.3688888888888888,1,3,0,1,38,0,1,0,4,23,0,0
10.0,0.0,5.0,10.0,0.0,1.0,4.0,0.4444444444444444,8,1,0,1,5,31.61777777777778,0,3,0,2,28,0,0,0,1,52,1,4
99.0,0.7857142857142857,12.375,55.0,44.0,7.0,0.375,0.5,3,1,0,1,3,4.936944444444444,0,4,0,0,44,0,0,0,7,75,0,2
411.0,0.2755417956656347,29.357142857142858,322.0,89.0,13.0,0.07142857142857142,2.0,1,1,0,1,4,0.7408333333333333,1,4,0,1,71,1,0,0,12,39,0,4
2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,2,1,0,0,2,24.055,0,3,0,2,9,0,1,0,1,45,0,0
269.0,0.06299212598425197,17.933333333333334,253.0,16.0,14.0,0.06666666666666667,2.5,1,1,0,0,2,0.6044444444444445,1,4,0,0,85,1,0,0,14,62,0,5
27.0,0.75,6.75,15.0,12.0,3.0,0.25,1.5,1,1,0,0,2,4.432222222222222,0,4,0,1,45,0,0,0,3,11,0,3
21.0,0.5714285714285714,10.5,13.0,8.0,1.0,1.5,0.25,3,1,0,0,2,2.2005555555555554,0,4,0,0,49,0,0,0,1,52,0,1
3512.0,0.09065507606333437,103.29411764705883,3220.0,292.0,33.0,0.4411764705882353,0.625,15,1,0,1,3,24.713055555555556,0,3,0,0,64,1,1,0,23,45,3,10
78.0,0.46296296296296297,15.6,53.0,25.0,4.0,0.6,0.25,3,1,0,0,2,1.06,1,4,0,2,59,1,0,0,4,11,0,1
89.0,0.13924050632911392,9.88888888888889,78.0,11.0,8.0,0.5555555555555556,0.5,5,1,0,1,3,30.18861111111111,0,3,0,1,39,1,0,0,8,69,6,3
68.0,0.078125,22.666666666666668,63.0,5.0,2.0,0.3333333333333333,0.0,1,1,0,0,2,1.446388888888889,1,4,0,1,37,1,0,0,2,72,0,0
161.0,0.11724137931034483,20.125,144.0,17.0,7.0,0.25,0.6666666666666666,2,1,0,0,2,4.935555555555555,0,4,0,0,43,1,0,0,7,61,0,2
4.0,0.6666666666666666,2.0,2.0,2.0,1.0,5.0,0.0,10,1,0,0,2,0.5452777777777778,1,4,0,0,18,0,1,0,0,38,1,0
218.0,0.15873015873015872,43.6,188.0,30.0,4.0,1.4,0.5,7,1,0,0,2,340.33166666666665,0,3,0,0,49,1,0,0,3,47,0,4
30.0,0.19230769230769232,10.0,25.0,5.0,2.0,0.6666666666666666,0.0,2,1,0,0,2,1.2352777777777777,1,4,0,0,68,0,0,0,2,38,0,0
3058.0,1.5012264922322158,113.25925925925925,1222.0,1836.0,26.0,0.2222222222222222,2.142857142857143,6,1,0,0,2,1.4430555555555555,1,4,0,0,82,0,1,0,26,58,0,15
3.0,1.0,1.5,1.0,2.0,1.0,0.5,0.0,1,1,0,0,2,21.174166666666668,0,3,0,2,10,0,0,0,0,35,1,0
386.0,0.6681034482758621,64.33333333333333,231.0,155.0,5.0,0.3333333333333333,0.6666666666666666,2,1,0,0,2,0.7916666666666666,1,4,0,0,54,0,0,0,3,36,0,2
8.0,0.2857142857142857,2.6666666666666665,6.0,2.0,2.0,0.6666666666666666,1.3333333333333333,2,1,0,1,3,1.1497222222222223,1,4,0,1,31,0,0,0,2,102,0,4
145.0,0.1774193548387097,14.5,123.0,22.0,9.0,0.4,0.4,4,1,0,0,2,10.003333333333334,0,4,0,1,55,1,0,0,9,52,0,2
25.0,0.0,12.5,25.0,0.0,1.0,1.0,0.6666666666666666,2,1,0,0,2,0.9083333333333333,1,4,0,0,26,0,0,0,0,36,0,2
34.0,0.2962962962962963,11.333333333333334,26.0,8.0,2.0,0.3333333333333333,0.0,1,1,0,0,2,0.7177777777777777,1,4,0,1,52,0,0,0,2,68,0,0
44.0,0.0,22.0,44.0,0.0,1.0,1.5,0.75,3,1,0,0,2,1.3655555555555556,1,4,0,3,68,0,0,0,1,64,1,3
6.0,0.75,3.0,3.0,3.0,1.0,0.5,1.5,1,1,0,0,2,1.6641666666666666,1,4,0,1,27,1,0,0,1,14,0,3
354.0,0.11987381703470032,88.5,316.0,38.0,3.0,1.0,0.4,4,1,0,1,3,1.8302777777777777,1,4,0,0,55,1,0,0,3,65,0,2
196.0,0.2875816993464052,21.77777777777778,152.0,44.0,8.0,0.5555555555555556,1.0,5,1,0,1,5,33.428333333333335,0,3,0,1,70,1,0,0,8,52,2,6
12.0,0.08333333333333333,4.0,11.0,1.0,2.0,1.0,0.75,3,1,0,1,3,66.46305555555556,0,1,0,0,32,1,0,0,2,63,3,3
14.0,0.15384615384615385,7.0,12.0,2.0,1.0,1.5,0.5,3,1,0,1,3,1.1613888888888888,1,4,0,1,28,0,0,0,1,62,0,2
275.0,0.5164835164835165,25.0,181.0,94.0,10.0,0.2727272727272727,1.0,3,1,0,1,3,14.046111111111111,0,3,0,0,65,1,1,0,10,56,0,4
709.0,0.014285714285714285,88.625,699.0,10.0,7.0,1.25,0.5454545454545454,10,1,0,1,4,237.64194444444445,0,1,0,0,45,1,0,0,7,53,1,6
4.0,0.0,2.0,4.0,0.0,1.0,0.5,0.5,1,1,0,0,2,0.48055555555555557,1,4,0,3,11,0,0,0,1,53,0,1
314.0,1.4803149606299213,28.545454545454547,126.0,188.0,10.0,0.18181818181818182,2.0,2,1,0,0,2,0.6544444444444445,1,0,0,1,65,1,1,0,10,56,5,6
1800.0,0.023295454545454546,94.73684210526316,1759.0,41.0,18.0,1.0526315789473684,0.47619047619047616,20,1,0,1,3,166.62,0,4,0,0,44,1,1,0,18,47,0,10
1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1,1,0,0,2,1.09,1,4,0,2,8,0,0,0,1,47,0,0
249.0,0.9841269841269841,8.586206896551724,125.0,124.0,28.0,0.1724137931034483,0.5,5,1,0,0,2,1.9052777777777778,1,4,0,0,86,0,0,0,0,46,2,3
3.0,1.0,1.5,1.0,2.0,1.0,0.5,1.0,1,1,0,0,2,1.1297222222222223,1,4,0,2,17,0,0,0,1,37,0,2
100.0,0.10989010989010989,14.285714285714286,90.0,10.0,6.0,0.5714285714285714,0.6,4,1,0,0,2,0.5463888888888889,1,4,0,1,61,1,0,0,6,96,0,3
68.0,0.06153846153846154,22.666666666666668,64.0,4.0,2.0,0.3333333333333333,0.5,1,1,0,0,2,0.9252777777777778,1,4,0,1,52,1,0,0,2,14,0,1
1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1,1,0,0,2,1.0930555555555554,1,4,0,2,8,0,0,0,1,59,0,0
8.0,0.8,1.6,4.0,4.0,4.0,0.2,0.0,1,1,0,0,2,0.8361111111111111,1,4,0,0,33,0,0,0,0,52,2,0
28.0,0.07407407407407407,14.0,26.0,2.0,1.0,0.5,1.0,1,1,0,0,2,0.6769444444444445,1,4,0,1,35,1,0,0,1,44,0,2
2.0,0.0,0.6666666666666666,2.0,0.0,2.0,0.3333333333333333,0.0,1,1,0,0,2,0.36,1,4,0,1,15,0,0,0,0,34,0,0
6.0,0.16666666666666666,3.0,5.0,1.0,1.0,0.5,0.0,1,1,0,0,2,10.691944444444445,0,3,0,0,17,0,0,0,0,15,0,0
2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,2,17.435555555555556,0,3,0,1,9,0,0,0,1,38,0,0
1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1,1,0,0,2,0.5008333333333334,1,4,0,3,8,0,0,0,1,46,0,0
199.0,0.48148148148148145,11.055555555555555,134.0,65.0,17.0,0.4444444444444444,0.1111111111111111,8,1,0,0,2,2.426111111111111,0,4,0,1,47,1,1,0,17,68,2,1
12.0,0.18181818181818182,6.0,10.0,2.0,1.0,0.5,0.5,1,1,0,0,2,9.561111111111112,0,3,0,0,20,0,0,0,1,60,0,1
783.0,0.07988980716253444,46.05882352941177,725.0,58.0,16.0,0.47058823529411764,0.1111111111111111,8,1,0,1,3,10.655,0,3,0,2,32,1,0,0,16,61,1,1
648.0,0.5306603773584906,64.8,423.0,225.0,9.0,0.4,0.8,4,1,0,1,3,1.8141666666666667,1,4,0,0,66,1,0,0,8,54,1,4
4133.23,0.007309531873213734,61.68999999999999,4103.23,30.0,66.0,0.34328358208955223,2.375,23,1,0,1,4,37.18944444444445,0,2,0,2,90,1,1,0,62,43,2,57
10.0,0.375,5.0,7.0,3.0,1.0,0.5,0.0,1,1,0,1,3,1.7316666666666667,1,4,0,1,18,0,1,0,1,68,0,0
68.0,0.06153846153846154,22.666666666666668,64.0,4.0,2.0,0.3333333333333333,2.0,1,1,0,1,3,1.8516666666666666,1,4,0,2,83,0,0,0,2,55,1,4
310.0,0.6994535519125683,77.5,182.0,128.0,3.0,2.25,0.0,9,1,0,0,2,1.9452777777777779,1,4,0,1,92,0,1,0,0,50,1,0
347.0,6.565217391304348,34.7,45.0,302.0,9.0,0.6,0.0,6,1,0,1,3,3.4963888888888888,0,3,0,1,37,1,0,0,9,32,1,0
18.0,0.9,9.0,9.0,9.0,1.0,0.5,0.5,1,1,0,0,2,0.8230555555555555,1,3,0,1,52,0,0,0,1,42,0,1
823.0,0.04568527918781726,34.291666666666664,787.0,36.0,23.0,0.20833333333333334,0.6666666666666666,5,1,0,0,2,7.036111111111111,0,3,0,1,72,1,1,0,23,36,1,4
153.0,0.54,15.3,99.0,54.0,9.0,0.2,1.3333333333333333,2,1,0,1,3,2.8758333333333335,0,3,0,3,59,1,0,0,8,36,1,4
54.0,5.111111111111111,27.0,8.0,46.0,1.0,0.5,0.0,1,1,0,0,2,1.1772222222222222,1,0,0,1,69,0,0,0,1,70,0,0
1385.0,0.038202247191011236,60.21739130434783,1334.0,51.0,22.0,0.34782608695652173,1.2222222222222223,8,1,0,1,3,6.756666666666667,0,6,1,0,59,1,0,0,22,48,0,11
6.0,0.75,3.0,3.0,3.0,1.0,0.5,0.0,1,1,0,0,1,71.5286111111111,0,4,0,1,13,0,1,0,1,56,0,0
18.0,18.0,6.0,0.0,18.0,2.0,0.3333333333333333,0.0,1,1,0,0,2,5.070277777777778,0,0,0,0,38,0,0,0,1,71,0,0
16.0,0.8888888888888888,8.0,8.0,8.0,1.0,0.5,0.0,1,1,0,0,2,14.811944444444444,0,6,1,3,30,0,0,0,1,49,0,0
6.0,0.0,3.0,6.0,0.0,1.0,1.0,0.3333333333333333,2,1,0,0,2,1.4875,1,0,0,2,20,0,0,0,1,48,0,1
31.0,0.391304347826087,10.333333333333334,22.0,9.0,2.0,0.6666666666666666,2.3333333333333335,2,1,0,1,3,1.2666666666666666,1,0,0,2,51,1,0,0,2,56,0,7
54.0,0.71875,10.8,31.0,23.0,4.0,1.0,0.5,5,1,0,1,3,5.061944444444444,0,6,1,2,39,1,0,0,3,17,0,3
7.0,0.3333333333333333,3.5,5.0,2.0,1.0,0.5,0.5,1,1,0,0,2,0.3875,1,0,0,1,21,0,1,0,0,68,0,1
742.0,0.05539772727272727,61.833333333333336,703.0,39.0,11.0,1.9166666666666667,0.08333333333333333,23,1,0,0,2,72.885,0,4,0,2,41,1,0,0,9,60,0,2
81.0,0.43859649122807015,40.5,56.0,25.0,1.0,1.0,0.6666666666666666,2,1,0,0,2,76.25888888888889,0,4,0,2,65,0,0,0,1,76,0,2
1243.0,0.3150105708245243,88.78571428571429,945.0,298.0,13.0,0.2857142857142857,0.4,4,1,0,0,2,5.6575,0,6,1,0,69,1,0,0,13,52,0,2
17.0,2.6,8.5,4.0,13.0,1.0,0.5,0.5,1,1,0,0,2,1.0575,1,0,0,1,38,0,0,0,1,57,0,1
16.0,0.8888888888888888,8.0,8.0,8.0,1.0,0.5,0.0,1,1,0,0,2,14.811944444444444,0,6,1,3,30,0,0,0,1,49,0,0
742.0,0.05539772727272727,61.833333333333336,703.0,39.0,11.0,1.9166666666666667,0.08333333333333333,23,1,0,0,2,72.885,0,4,0,2,41,1,0,0,9,60,0,2
1243.0,0.3150105708245243,88.78571428571429,945.0,298.0,13.0,0.2857142857142857,0.4,4,1,0,0,2,5.6575,0,6,1,0,69,1,0,0,13,52,0,2
26.0,0.2857142857142857,13.0,20.0,6.0,1.0,1.0,0.3333333333333333,2,1,0,0,2,1.6241666666666668,1,0,0,1,40,0,0,0,1,26,0,1
2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,1,8.810555555555556,0,0,0,1,9,0,0,0,1,46,0,0
11.0,1.0,3.6666666666666665,5.0,6.0,2.0,0.6666666666666666,0.0,2,1,0,0,1,3.2119444444444443,0,0,0,1,30,1,0,0,2,63,0,0
16.0,0.8888888888888888,3.2,8.0,8.0,4.0,0.4,0.0,2,1,0,0,1,7.7275,0,0,0,0,62,0,1,0,4,23,0,0
2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,1,4.181666666666667,0,0,0,0,9,0,0,0,1,37,0,0
4.0,0.6666666666666666,2.0,2.0,2.0,1.0,0.5,0.5,1,1,0,0,2,0.7063888888888888,1,0,0,1,18,0,0,0,1,51,0,1
1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1,1,0,0,2,0.7086111111111111,1,0,0,0,8,0,0,0,0,77,0,0
574.0,0.0017421602787456446,63.77777777777778,573.0,1.0,8.0,0.2222222222222222,3.3333333333333335,2,1,0,0,2,1.1416666666666666,1,0,0,0,85,0,1,0,7,43,0,10
10.0,0.8333333333333334,3.3333333333333335,5.0,5.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,2.3916666666666666,0,0,0,1,29,1,1,0,2,49,0,0
32.0,0.06451612903225806,6.4,30.0,2.0,4.0,0.4,0.3333333333333333,2,1,0,1,3,1.0944444444444446,1,0,0,0,35,0,0,0,4,74,1,1
166.0,0.19285714285714287,27.666666666666668,139.0,27.0,5.0,0.3333333333333333,1.3333333333333333,2,1,0,0,2,3.116111111111111,0,0,0,1,79,1,0,0,5,55,0,4
759.0,1.825278810408922,39.94736842105263,268.0,491.0,18.0,0.05263157894736842,0.0,1,1,0,0,1,2.404166666666667,0,0,0,3,62,0,1,0,15,83,1,0
974.0,5.914893617021277,121.75,140.0,834.0,7.0,0.25,0.6666666666666666,2,1,0,1,5,3.855,0,0,0,1,51,1,0,0,6,71,0,2
88.0,0.7450980392156863,14.666666666666666,50.0,38.0,5.0,0.3333333333333333,1.6666666666666667,2,1,0,0,2,3.1425,0,0,0,0,41,1,0,0,5,51,0,5
2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,2,0.6736111111111112,1,0,0,0,9,0,0,0,1,37,0,0
759.0,1.825278810408922,39.94736842105263,268.0,491.0,18.0,0.05263157894736842,1.5,1,1,0,1,3,0.6319444444444444,1,0,0,3,62,0,1,0,15,69,1,3
3.0,0.3333333333333333,1.5,2.0,1.0,1.0,0.5,0.0,1,1,0,0,2,4.214166666666666,0,0,0,2,17,0,0,0,1,65,0,0
7.0,0.3333333333333333,3.5,5.0,2.0,1.0,1.0,0.0,2,1,0,1,3,1.263611111111111,1,0,0,2,14,0,0,0,1,85,1,0
2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,2,0.5316666666666666,1,0,0,0,9,0,0,0,0,67,0,0
4.0,0.6666666666666666,1.3333333333333333,2.0,2.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,14.820277777777777,0,0,0,1,17,0,0,0,0,45,0,0
266.0,0.09876543209876543,66.5,242.0,24.0,3.0,1.0,0.4,4,1,0,0,2,2.551388888888889,0,0,0,1,56,1,0,0,3,56,1,2
4.0,0.6666666666666666,2.0,2.0,2.0,1.0,0.5,0.0,1,1,0,0,1,0.7244444444444444,1,0,0,1,18,0,0,0,1,65,0,0
686.0,1.0265486725663717,85.75,338.0,348.0,7.0,0.375,1.25,3,1,0,0,2,1.113611111111111,1,0,0,2,86,1,0,0,7,51,0,5
4.0,0.6666666666666666,1.3333333333333333,2.0,2.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,14.820277777777777,0,0,0,1,17,0,0,0,0,45,0,0
974.0,5.914893617021277,121.75,140.0,834.0,7.0,0.25,0.6666666666666666,2,1,0,1,5,3.855,0,0,0,1,51,1,0,0,6,71,0,2
1005.0,0.05230125523012552,71.78571428571429,955.0,50.0,13.0,0.35714285714285715,0.3333333333333333,5,1,0,1,5,4.557777777777778,0,0,0,4,30,1,1,0,13,47,1,2
974.0,5.914893617021277,121.75,140.0,834.0,7.0,0.125,0.0,1,1,0,0,1,0.5852777777777778,1,0,0,1,51,1,0,0,6,85,0,0
38.0,4.571428571428571,5.428571428571429,6.0,32.0,6.0,0.14285714285714285,1.0,1,1,0,0,2,0.5888888888888889,1,0,0,0,43,1,1,0,6,75,1,2
83.0,0.9090909090909091,27.666666666666668,43.0,40.0,2.0,0.3333333333333333,0.5,1,1,0,0,2,0.5616666666666666,1,0,0,2,41,1,0,0,2,72,0,1
79.0,0.05263157894736842,26.333333333333332,75.0,4.0,2.0,0.6666666666666666,1.3333333333333333,2,1,0,1,4,2.2091666666666665,0,0,0,1,63,1,0,0,2,56,2,4
68.0,22.0,17.0,2.0,66.0,3.0,0.25,0.0,1,1,0,1,3,2.609166666666667,0,0,0,0,33,0,0,0,3,58,0,0
361.0,0.08059701492537313,120.33333333333333,334.0,27.0,2.0,0.3333333333333333,0.0,1,1,0,1,3,1.4266666666666667,1,0,0,0,17,1,0,0,2,65,0,0
88.0,0.7450980392156863,14.666666666666666,50.0,38.0,5.0,0.16666666666666666,0.0,1,1,0,0,1,1.0566666666666666,1,0,0,0,41,1,0,0,5,65,0,0
4.0,0.6666666666666666,1.3333333333333333,2.0,2.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,1.7822222222222222,1,0,0,0,17,0,1,0,2,44,1,0
2.0,0.0,1.0,2.0,0.0,1.0,0.5,0.0,1,1,0,0,1,0.5475,1,0,0,0,10,0,0,0,1,74,0,0
89.0,2.103448275862069,12.714285714285714,28.0,61.0,6.0,0.14285714285714285,0.0,1,1,0,0,2,5.685,0,0,0,1,6,0,0,0,3,48,3,0
88.0,0.7450980392156863,14.666666666666666,50.0,38.0,5.0,0.16666666666666666,0.0,1,1,0,0,1,1.3458333333333334,1,0,0,0,41,1,0,0,5,51,0,0
21.0,0.0,10.5,21.0,0.0,1.0,3.0,0.14285714285714285,6,1,0,0,2,1.8997222222222223,1,0,0,3,50,1,0,0,1,87,3,1
2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,2,1,0,0,1,2.9930555555555554,0,0,0,0,9,0,1,0,1,27,0,0
19.0,0.3333333333333333,9.5,14.0,5.0,1.0,0.5,0.0,1,1,0,0,1,0.865,1,0,0,4,32,0,0,0,1,83,0,0
2.0,0.0,1.0,2.0,0.0,1.0,0.5,0.0,1,1,0,0,2,1.1380555555555556,1,0,0,0,10,0,0,0,1,60,1,0
805.0,0.01639344262295082,89.44444444444444,792.0,13.0,8.0,0.3333333333333333,0.75,3,1,0,0,2,1.5125,1,0,0,1,65,1,1,0,8,70,0,3
119.0,0.5789473684210527,13.222222222222221,75.0,44.0,8.0,0.2222222222222222,0.6666666666666666,2,1,0,0,2,0.38305555555555554,1,0,0,1,81,1,0,0,8,53,0,2
3.0,0.0,1.5,3.0,0.0,1.0,0.5,0.0,1,1,0,0,2,0.5527777777777778,1,0,0,1,10,0,0,0,1,62,0,0
33.0,0.1724137931034483,6.6,28.0,5.0,4.0,0.4,0.6666666666666666,2,1,0,1,3,1.8516666666666666,1,0,0,3,40,0,0,0,4,85,0,2
19.0,0.3333333333333333,9.5,14.0,5.0,1.0,1.0,0.6666666666666666,2,1,0,0,2,0.6644444444444444,1,0,0,4,32,0,0,0,1,69,1,2
4.0,0.6666666666666666,1.3333333333333333,2.0,2.0,2.0,0.3333333333333333,0.0,1,1,0,0,2,1.7158333333333333,1,0,0,0,17,0,1,0,2,30,2,0
20.0,0.9090909090909091,10.0,10.0,10.0,1.0,1.0,0.0,2,1,0,0,2,1.0316666666666667,1,0,0,3,65,0,1,0,1,63,0,0
38.0,4.571428571428571,5.428571428571429,6.0,32.0,6.0,0.14285714285714285,0.0,1,1,0,0,1,0.5708333333333333,1,0,0,0,43,1,1,0,6,98,0,0
6.0,0.0,3.0,6.0,0.0,1.0,0.5,0.0,1,1,0,0,2,0.6911111111111111,1,0,0,0,12,0,1,0,1,47,0,0
79.0,0.2903225806451613,26.333333333333332,61.0,18.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,0.5405555555555556,1,0,0,0,40,0,0,0,2,65,0,0
21.0,0.0,10.5,21.0,0.0,1.0,3.0,0.14285714285714285,6,1,0,0,2,1.8997222222222223,1,0,0,3,50,1,0,0,1,87,3,1
89.0,2.103448275862069,12.714285714285714,28.0,61.0,6.0,0.14285714285714285,0.0,1,1,0,0,2,5.685,0,0,0,1,6,0,0,0,3,48,3,0
805.0,0.01639344262295082,89.44444444444444,792.0,13.0,8.0,0.3333333333333333,0.75,3,1,0,0,2,1.5125,1,0,0,1,65,1,1,0,8,70,0,3
3.0,0.3333333333333333,1.5,2.0,1.0,1.0,0.5,0.0,1,1,0,0,1,0.5752777777777778,1,0,0,1,17,0,0,0,1,75,0,0
6.0,0.0,3.0,6.0,0.0,1.0,0.5,0.0,1,1,0,0,2,0.6911111111111111,1,0,0,0,12,0,1,0,1,47,0,0
18.0,0.9,9.0,9.0,9.0,1.0,0.5,0.5,1,1,0,1,3,0.8722222222222222,1,3,0,0,52,0,0,0,1,50,0,1
135.0,0.030303030303030304,45.0,131.0,4.0,2.0,1.3333333333333333,0.6,4,1,0,1,3,149.67166666666665,0,4,0,1,69,1,0,0,2,53,3,3
284.0,0.014234875444839857,56.8,280.0,4.0,4.0,0.6,4.0,3,1,0,1,3,2.436111111111111,0,3,0,3,34,1,0,0,4,73,0,16
8.0,0.125,4.0,7.0,1.0,1.0,1.0,0.3333333333333333,2,1,0,0,2,1.5791666666666666,1,3,0,2,18,0,0,0,0,47,0,1
4.0,0.0,2.0,4.0,0.0,1.0,0.5,0.5,1,1,0,0,2,5.4655555555555555,0,3,0,3,18,0,0,0,1,59,0,1
893.0,0.23822714681440443,40.59090909090909,721.0,172.0,21.0,0.18181818181818182,1.6,4,1,0,1,3,2.2941666666666665,0,3,0,0,56,1,0,0,21,47,1,8
102.0,0.09574468085106383,34.0,93.0,9.0,2.0,0.6666666666666666,0.3333333333333333,2,1,0,0,2,2.278611111111111,0,3,0,3,55,1,0,0,2,71,0,1
158.0,0.1865671641791045,19.75,133.0,25.0,7.0,0.125,1.5,1,1,0,0,2,5.717777777777778,0,3,0,0,59,0,0,0,5,70,0,3
701.0,0.018867924528301886,63.72727272727273,688.0,13.0,10.0,0.2727272727272727,1.25,3,1,0,0,2,47.87722222222222,0,1,0,2,41,1,0,0,10,79,0,5
194.0,0.1206896551724138,27.714285714285715,173.0,21.0,6.0,0.42857142857142855,0.75,3,1,0,0,2,1.4930555555555556,1,3,0,0,48,1,1,0,6,60,0,3
93.0,0.0,15.5,93.0,0.0,5.0,0.16666666666666666,1.5,1,1,0,0,2,1.3655555555555556,1,3,0,1,49,1,0,0,4,28,0,3
483.0,0.10755148741418764,30.1875,436.0,47.0,15.0,0.3125,0.5,5,1,0,0,2,20.256944444444443,0,3,0,2,62,1,0,0,15,66,1,3
65.0,0.13793103448275862,32.5,57.0,8.0,1.0,1.0,1.6666666666666667,2,1,0,1,3,2.8925,0,3,0,1,54,0,0,0,1,73,0,5
170.0,0.9,24.285714285714285,89.0,81.0,6.0,0.14285714285714285,0.0,1,1,0,0,2,0.7852777777777777,1,3,0,2,71,1,1,0,6,24,0,0
180.0,0.14556962025316456,13.846153846153847,157.0,23.0,12.0,0.46153846153846156,0.5714285714285714,6,1,0,1,3,23.7025,0,2,0,0,45,1,0,0,11,58,1,4
82.0,0.16901408450704225,27.333333333333332,70.0,12.0,2.0,0.3333333333333333,0.0,1,0,1,0,0,13.845833333333333,0,0,0,2,84,0,1,0,1,26,6,0
181.0,1.1927710843373494,18.1,82.0,99.0,9.0,0.2,0.0,2,1,0,0,1,19.356666666666666,0,3,0,0,69,1,1,0,7,68,0,0
138.0,0.9857142857142858,2.76,69.0,69.0,49.0,0.04,0.0,2,1,0,0,1,13.699166666666667,0,3,0,0,46,1,1,0,41,50,0,0
136.0,0.9855072463768116,2.8333333333333335,68.0,68.0,47.0,0.041666666666666664,0.0,2,1,0,0,1,13.672222222222222,0,3,0,0,47,1,1,0,40,50,0,0
126.0,0.984375,3.073170731707317,63.0,63.0,40.0,0.04878048780487805,0.0,2,1,0,0,1,13.647222222222222,0,3,0,0,55,1,1,0,36,50,1,0
144.0,0.9863013698630136,2.769230769230769,72.0,72.0,51.0,0.038461538461538464,0.0,2,1,0,0,2,13.526111111111112,0,3,0,0,46,1,1,0,43,41,1,0
5872.5099999999975,1.155416513761467,55.40103773584903,2724.0,3148.5099999999975,105.0,0.03773584905660377,0.0,4,1,0,0,2,28.16611111111111,0,2,0,0,116,1,1,0,1,86,0,0
6.0,0.75,3.0,3.0,3.0,1.0,0.5,0.0,1,0,1,0,0,3.4558333333333335,0,5,1,0,20,0,0,0,1,22,12,0
302.0,0.23170731707317074,60.4,245.0,57.0,4.0,0.4,2.3333333333333335,2,1,0,0,2,9.238611111111112,0,0,0,2,105,1,0,0,4,41,5,7
767.0,0.7028824833702882,36.523809523809526,450.0,317.0,20.0,0.19047619047619047,0.0,4,1,0,0,1,25.55611111111111,0,2,0,0,68,1,1,0,0,63,0,0
52.0,2.7857142857142856,10.4,13.0,39.0,4.0,0.2,0.0,1,1,0,0,2,25.570555555555554,0,2,0,1,60,0,0,0,0,64,0,0
4409.23,0.07455722510678009,36.60630967206322,4103.23,306.0,119.44999999999959,0.19095060190950666,0.08333333333333333,23,1,0,1,4,1704.921111111111,0,0,0,2,103,1,1,0,137,38,22,2
44.0,0.7307692307692307,11.0,25.0,19.0,3.0,0.25,0.0,1,1,0,0,1,0.37166666666666665,1,1,0,1,68,0,1,0,0,62,2,0
12.0,0.08333333333333333,4.0,11.0,1.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,0.37,1,1,0,1,23,0,1,0,1,69,2,0
2288.0,0.38391777509068925,20.07017543859649,1653.0,635.0,113.0,0.02631578947368421,0.0,3,0,1,0,0,0.44972222222222225,1,5,1,2,85,1,1,0,62,74,0,0
87.0,0.2753623188405797,5.8,68.0,19.0,14.0,0.13333333333333333,0.0,2,0,1,0,0,388.77472222222224,0,3,0,3,78,1,0,0,0,64,0,0
18.0,0.11764705882352941,3.0,16.0,2.0,5.0,0.16666666666666666,0.0,1,0,1,0,0,388.75444444444446,0,3,0,1,70,0,0,0,0,74,0,0
4845.0,0.9991749174917491,40.22415940224173,2423.0,2422.0,119.44999999999959,0.01660440016604406,0.0,2,1,0,0,1,5.2825,0,4,0,1,78,1,1,0,329,28,0,0
1298.0,0.3282208588957055,10.776255707762594,977.0,321.0,119.44999999999959,0.049813200498132176,0.0,6,1,0,0,1,1534.2133333333334,0,3,0,2,80,1,1,0,196,28,1,0
45.0,0.0,15.0,45.0,0.0,2.0,0.3333333333333333,0.0,1,1,0,0,2,0.31527777777777777,1,2,0,3,84,1,0,0,2,88,2,0
